hour,amount,is_new_payee,txns_last_hour,device_changed_recently,payee_risk_score,time_since_last_txn_min,label
12,5531.27,1,0,0,0.3184444049840838,550.2290739560995,0
10,1183.36,0,1,0,0.10187872470525512,21.804725511866007,0
19,46.56,0,0,0,0.3436287648888648,89.46133995257838,0
17,394.37,1,0,0,0.03767171400055845,196.99319118671227,0
1,96.38,0,0,0,0.1903601704801778,75.0757037191636,0
23,642.77,0,0,0,0.3372995374546485,11.813708804111723,0
3,8974.44,1,4,1,0.7015868381211297,12.598687945036295,1
14,939.95,1,0,0,0.2886460482376469,494.37755235327205,0
17,514.55,0,0,0,0.05922653930937836,57.14575489490099,0
7,277.66,0,0,0,0.03713151473733293,4.52195864088748,0
19,224.47,0,1,0,0.06566317916522832,83.24109234630569,0
13,506.91,0,0,0,0.28216981627968657,152.18194603123143,0
14,497.04,0,0,0,0.15625384392866234,56.99780558274356,0
16,601.76,0,0,0,0.16661697868788913,412.739941542631,0
10,189.12,0,0,0,0.14396557761131396,60.07232926866355,0
13,661.31,0,0,0,0.08634840829153406,18.348771219593047,0
6,458.09,0,1,0,0.26370387881636487,125.71880748576442,0
23,186.39,0,1,0,0.11537085430347896,276.02555137141013,0
12,2051.52,0,0,0,0.011604570650037402,21.576334185150124,0
13,448.49,0,0,0,0.22064470184539844,51.98709456663584,0
14,2044.8,0,0,0,0.03872364022553572,96.63466617362786,0
8,397.17,0,1,0,0.11308911159272766,12.67740998201442,0
17,461.05,0,0,0,0.041198997758262725,170.53109839368972,0
8,317.48,0,0,0,0.17457921616974928,96.81358887005946,0
23,67.98,0,1,0,0.08707559079766443,47.526082485335806,0
15,1107.63,0,0,0,0.0074923647588655325,118.53225790208364,0
9,369.73,0,1,0,0.10620321009248211,89.14396480512963,0
11,869.01,0,0,0,0.33959312756757515,500.32846782542094,0
21,1649.04,0,1,0,0.3287505129877425,71.06030118624521,0
19,212.11,0,0,0,0.054520186996556017,313.490628054167,0
6,262.11,0,1,0,0.03699105828951201,72.46366255661202,0
18,1586.67,1,1,0,0.0435244826956081,171.8947139564315,0
14,144.28,0,0,0,0.1005195737581867,220.55387566708927,0
10,719.08,0,1,0,0.03210281410090638,130.98450085128505,0
23,4273.28,0,0,0,0.13702147804257947,196.7583210244339,0
10,235.21,0,1,0,0.4887493970549439,198.0808408236339,0
0,4823.39,1,3,1,0.6055775344586954,13.44212853102919,1
20,353.43,0,0,0,0.11400814063401139,1.0,0
16,545.48,1,0,0,0.1172775040099325,319.55781127138005,0
4,921.06,1,0,0,0.03037910916984899,211.6050469972552,0
14,3921.33,0,0,0,0.3443704024820374,296.75643645623916,0
21,150.77,0,0,0,0.36920245002733026,70.60821536915466,0
7,6789.4,0,0,0,0.06949281123327639,101.8590558419336,0
22,215.31,0,1,0,0.17173001380736508,64.60728583808368,0
23,126.36,0,0,0,0.1756944417280738,97.55440535174306,0
7,284.02,0,0,0,0.5452191931893867,415.6139110441128,0
15,149.74,0,0,0,0.08270387555488155,18.665480134206877,0
16,208.89,1,0,0,0.1927867769151376,48.32268489001129,0
13,1328.99,0,0,0,0.34803419361171384,221.24740923638285,0
4,648.58,0,0,0,0.2280481267128203,561.7509563532313,0
9,1158.28,1,0,0,0.14979758374313631,32.617568844826856,0
14,1096.9,0,1,0,0.1485672749225127,204.09178464298137,0
11,1227.25,1,0,0,0.3286029381675028,23.16488014020844,0
13,667.96,1,0,0,0.32258545498392827,83.33557898447512,0
17,1571.52,0,0,0,0.2355154496293915,708.794177567254,0
2,344.9,0,0,0,0.10572428510974063,9.296762945298948,0
7,317.12,1,0,0,0.13232609222332659,70.98435722980855,0
10,805.37,0,0,0,0.26525077514873086,246.70473824755442,0
10,886.13,1,2,0,0.029350762569486502,367.656076374375,0
7,2355.04,0,0,0,0.2286172862015084,81.32360938478196,0
16,661.45,0,0,0,0.0688530186701669,890.5615319761574,0
15,318.9,0,0,0,0.095573837313998,283.25563155242537,0
10,383.37,0,0,0,0.19783808544728107,297.41277693114057,0
16,326.71,1,0,0,0.10553311454872984,335.8249261667778,0
5,1432.14,0,2,0,0.14419519213661508,84.28626986910358,0
11,90.11,1,0,0,0.14073710792075714,30.583646108363553,0
7,656.81,0,0,0,0.3295837760253709,60.499458855198036,0
4,546.75,0,0,0,0.06089962437577932,190.4320853122826,0
13,60.06,0,0,0,0.28785032058878796,103.45782170619125,0
2,1161.78,0,1,0,0.03567208856357322,151.74375876233412,0
19,1426.56,0,1,0,0.21565210971010104,197.69194448874018,0
17,732.93,0,1,0,0.14297138028407722,81.33127405748645,0
14,2649.64,0,0,1,0.08908810376032107,622.5284776778541,0
23,143.47,0,0,0,0.32062258458688403,549.8394138562993,0
22,1857.6,1,4,1,0.7858454740478789,10.912308064845485,1
20,185.92,0,1,0,0.45270387677654544,118.49592668579544,0
17,88.38,0,0,0,0.09407362676260375,69.9930748835465,0
4,152.67,0,0,0,0.23933665373812818,74.7189257322654,0
21,274.3,0,0,0,0.14448955991408374,92.72463993642391,0
13,694.44,0,0,0,0.1530273272598376,53.51689583887207,0
10,172.79,0,2,0,0.028738287836175498,547.2652888019246,0
9,1411.85,0,0,0,0.16579104153964302,115.17218225531886,0
13,4032.17,0,0,0,0.16437906144137338,201.8856014461865,0
11,403.18,0,0,0,0.006203220135764061,139.92662398310298,0
13,61.93,0,2,0,0.10676129094165758,25.044604045083297,0
13,873.59,0,0,0,0.3467485803374996,151.47732428331446,0
18,569.34,1,0,0,0.09450441752686643,108.53452778484237,0
17,232.71,0,0,0,0.08641056087143026,179.47476886207076,0
14,489.07,0,0,0,0.18908999062883297,856.9481326046973,0
19,67.02,0,0,0,0.10992276663717448,532.758478485856,0
18,139.85,0,0,0,0.08729541695291008,212.34225215840536,0
15,32.76,0,2,0,0.016794087586680117,76.87640994823063,0
10,166.12,0,1,0,0.040081154156719936,176.84339271418665,0
11,732.1,1,0,0,0.1297191842311867,85.66149662903283,0
12,134.15,0,0,0,0.07456040494749182,81.85826790394717,0
23,367.61,0,0,0,0.14126089228882693,31.178283902103082,0
9,29.32,0,0,0,0.14757623497216468,95.43489093923088,0
10,446.31,0,0,0,0.018867586646665418,121.81520881425693,0
7,358.88,0,0,0,0.14629508632490648,3.440148181111658,0
8,396.67,0,0,0,0.014672035854080593,190.8385464926583,0
16,108.64,0,0,0,0.32770329834559964,5.36183683951185,0
12,327.58,0,0,0,0.1781823868267239,158.57402790962644,0
20,496.02,0,0,0,0.13302683953778535,70.67598925939174,0
17,803.29,0,1,0,0.15759297394572286,267.344531694482,0
16,815.3,1,1,0,0.1654327937567206,75.48760303679134,0
18,231.76,0,1,0,0.0349471784197801,518.2384857266908,0
9,211.41,0,1,0,0.009812672545025887,52.108048073137404,0
17,936.31,0,0,0,0.3042040105437284,59.7882711838278,0
1,1857.6,0,3,0,0.9055111869005176,50.653358041044086,1
23,4823.39,1,5,1,0.9237839728214959,15.722757131521371,1
13,3355.74,0,0,0,0.10564320660801806,31.570048118900765,0
16,555.82,0,1,0,0.29100602908141726,167.37731120485134,0
23,621.82,0,0,0,0.15328123546168154,171.15281444510882,0
15,35.64,0,0,0,0.0496223444654849,78.84948396586515,0
15,731.13,1,0,0,0.03828306663487724,376.1116828902979,0
15,107.71,0,0,0,0.2453843836372066,395.65494081077543,0
9,682.81,0,1,0,0.03697934970147641,122.90269859456849,0
7,1121.82,0,1,0,0.3337548488206338,37.65028891046412,0
14,117.94,0,0,0,0.04978815566262413,117.8809705103716,0
6,1059.15,0,0,0,0.24158862813044113,211.43271597619398,0
2,8974.44,1,0,0,0.9494707582118664,7.433126441203143,1
13,1466.35,0,0,0,0.21012798127390764,22.95268399172152,0
9,231.87,0,0,0,0.08606718107072536,128.42249911920803,0
11,108.33,0,0,0,0.0031559069907210586,3.415834728931205,0
13,3189.96,0,0,0,0.09447751168617781,95.35716957016412,0
6,1337.73,0,0,0,0.05560838999995798,6.154775486842821,0
9,980.9,1,0,0,0.23890418884673562,180.08445149390457,0
18,334.32,1,0,0,0.03929469577667544,21.531645392775886,0
9,231.45,0,0,1,0.16006248442998408,3.363844543828809,0
16,561.94,0,0,0,0.3010951461899455,39.345719685991604,0
13,1162.54,0,0,0,0.18559033195091085,79.60572017874077,0
2,1857.6,1,2,1,0.6436040504026891,8.33887640882203,1
16,1416.61,0,0,0,0.12123329432552815,30.262245398458855,0
18,916.51,1,0,0,0.0758455525420544,41.8338476947461,0
19,192.1,0,0,0,0.15010876757150765,7.700746648305133,0
8,833.04,0,2,0,0.036951604012969694,517.2124003168212,0
16,1416.8,0,0,1,0.22162542882549782,398.47726753618747,0
13,209.32,0,3,0,0.034704223831032985,66.39878105393583,0
13,68.61,0,0,0,0.09435974357420636,22.16593560291474,0
2,610.1,0,0,0,0.1164767181653733,7.042547650374747,0
6,648.95,0,0,0,0.010139842426601759,35.697079127982676,0
16,3612.6,0,0,0,0.13977171100845773,41.648605032870194,0
12,1001.12,1,0,0,0.16438645165278815,9.99898974591647,0
19,264.37,0,1,0,0.20374138280879892,291.9650958472365,0
19,624.81,0,0,0,0.18816161130367942,255.3959006654147,0
16,475.72,0,0,0,0.11256131440700537,154.9771811779915,0
15,1305.79,0,0,0,0.2653149607831646,69.561279170624,0
20,344.81,0,1,0,0.05189587397381974,29.582638591147486,0
7,1117.71,0,0,0,0.34659368060865736,551.7687870192824,0
20,1330.62,1,0,0,0.24688778983854173,344.74389354162264,0
11,459.72,0,1,0,0.3326830744040829,34.30261781198034,0
16,495.82,0,0,1,0.03660527346255934,93.38117781170165,0
14,360.97,0,0,0,0.11588268014717001,75.19279412154573,0
11,523.77,0,0,0,0.10419692748620435,291.41281287454837,0
16,203.39,0,0,0,0.016356844225980664,118.68858410357859,0
15,426.22,0,0,0,0.3004851935581388,221.11715277036197,0
5,73.15,0,1,0,0.25408642772705053,298.16537822639316,0
10,56.45,0,0,0,0.12199659194307312,31.349018469248684,0
12,224.2,0,1,0,0.04555113924785187,31.924036247343206,0
23,4823.39,1,1,0,0.5888824927315028,4.2360045271842095,1
15,254.27,1,0,1,0.19397612503229833,123.1428085845291,0
18,168.41,0,0,0,0.07122531544840251,599.6441019339114,0
14,145.28,0,0,0,0.03423153849249932,10.790931295545633,0
16,93.3,1,0,0,0.07456068348998146,14.314493876185544,0
16,460.18,0,0,0,0.1223488768609983,82.99614037989937,0
12,399.4,0,0,0,0.24283009817903756,250.75131926075932,0
16,253.94,0,1,0,0.07808479586824295,67.41702627418776,0
2,1955.43,0,0,0,0.07937606882723101,200.63278753756,0
15,91.54,1,0,0,0.17422813178102386,31.008183531234813,0
12,1112.29,1,1,0,0.32511792971148606,22.38857928062948,0
7,699.53,0,0,0,0.04203507112152186,122.52827437122798,0
21,773.37,0,0,0,0.1320926076472957,318.6165212831911,0
3,440.95,0,0,0,0.11384595830015354,179.92373863785605,0
18,2163.0,0,0,0,0.14731913088309806,33.304738382277954,0
8,184.18,0,0,1,0.012168016084748406,405.02879167815667,0
19,282.08,1,0,0,0.014323432546920837,77.05168331649537,0
15,468.56,0,0,0,0.6784892742135311,108.31148473603713,0
18,42.81,0,0,0,0.21425472621282907,131.509527177249,0
7,5909.86,0,0,0,0.10880056157237465,359.82418514712236,0
14,581.74,0,0,0,0.26588575086004473,319.93870230915957,0
0,1857.6,1,5,0,0.9454962837581123,4.213639288670927,1
14,113.58,0,0,0,0.2563272523946727,79.32994049680784,0
2,1083.63,1,2,0,0.03271936346092855,70.29478078468578,0
10,1920.95,0,0,0,0.0263277661711194,41.4889737379916,0
17,244.8,0,1,0,0.06955537238840316,6.006607811947535,0
11,449.97,0,0,0,0.25696778989155755,20.947009948665293,0
18,2255.76,0,1,0,0.12523025317983452,32.55724732264727,0
11,1145.86,1,0,0,0.43269262749285065,95.0343335173692,0
18,388.09,0,0,0,0.10187102935610284,261.5963357320551,0
10,86.14,0,0,0,0.18939959636103237,37.33571040253367,0
21,464.9,0,0,0,0.14726530969220938,59.38800851501437,0
10,328.42,1,0,0,0.5544667891638443,94.32687012084529,0
14,279.08,0,0,0,0.20962216810483256,188.06544996580058,0
4,295.66,0,0,0,0.12729443031354598,313.86186216931037,0
5,1099.13,1,0,0,0.25617655448089804,65.85014575858753,0
6,817.69,1,0,0,0.08802087639855351,112.48182219797064,0
13,2273.73,0,0,0,0.22234030893405826,50.41133377558256,0
23,86.78,0,0,0,0.08417150801900586,103.59092493590927,0
18,232.14,1,0,0,0.05952655596478203,124.30350038302166,0
11,321.15,0,0,0,0.1426376081108492,85.72793161185027,0
9,358.59,0,0,0,0.0748690908922354,121.71431262239534,0
9,362.83,0,0,0,0.08803605436356095,184.79127830912927,0
18,317.67,0,0,0,0.016373820578000825,34.702779487244705,0
10,146.92,0,0,0,0.08654890748071939,34.731527862826574,0
17,250.14,0,0,0,0.44174732408032524,168.06992799860657,0
12,933.82,0,0,0,0.159412628756087,50.22175455563372,0
22,757.32,0,0,0,0.32564958202742056,43.99714818447557,0
21,401.02,0,0,0,0.008378924398027947,748.1604900049209,0
6,451.13,1,0,0,0.39814562688676813,236.28006275280887,0
15,502.88,0,1,0,0.20353400380163011,594.3962909289584,0
23,1850.28,1,0,0,0.1921179625295179,252.53115937558644,0
14,164.68,1,1,0,0.11327019626720877,56.554747900390744,0
19,2206.95,0,0,0,0.08446715587468864,2.7813699981600233,0
6,155.72,0,0,0,0.32301151536476075,76.04651224693352,0
10,132.15,0,0,0,0.08950576079150492,188.14220236608847,0
9,1195.95,0,0,0,0.3038923096962591,57.33799457503143,0
20,637.72,0,0,0,0.21247261707353418,65.73930158892406,0
23,235.8,0,0,0,0.02214186035411491,160.31271755246587,0
14,559.86,0,0,0,0.10273171008838612,122.09981773266682,0
17,2956.96,1,0,0,0.3291938024706073,681.3047082239094,0
12,244.78,1,0,0,0.31758399317850305,65.49261767586825,0
22,1857.6,1,6,0,0.7183926510977025,1.735351125222797,1
14,255.11,0,0,0,0.2205379853508145,34.08957236098584,0
15,89.52,0,1,0,0.04155061381034925,313.93752388903414,0
23,4823.39,0,1,1,0.7267856976100558,14.861794715174321,1
5,1624.99,0,0,0,0.19609864121304338,52.86686767060077,0
13,978.29,0,0,0,0.029212911463030955,89.85111366405222,0
20,2276.76,0,0,0,0.40406662873775956,307.1887100726115,0
19,530.98,1,1,0,0.19979812620969448,32.0675137180491,0
9,185.81,0,0,0,0.028371411147648237,42.04145481892833,0
17,686.51,0,2,0,0.3460704320334726,332.1512868319967,0
12,1903.72,0,1,0,0.05253662571706941,21.12687842776203,0
9,100.42,0,0,1,0.13201772242396384,78.0692966523637,0
22,51.08,0,0,0,0.20504256912415697,36.56222229325036,0
8,218.04,0,2,0,0.0721055442885119,181.94904742602463,0
15,3404.7,0,0,0,0.01250771937825443,31.85244756854028,0
19,205.34,0,0,0,0.3936117337925823,129.9284390730929,0
11,385.91,0,0,0,0.10048115715165432,169.34473541639994,0
5,691.53,0,1,0,0.13616493055039922,663.2646104223899,0
9,399.49,0,0,0,0.19075718651036042,94.76474482972222,0
14,3932.79,1,0,0,0.050294805931471585,226.95712055882674,0
23,3611.95,1,1,0,0.24289353842776737,533.3344106109661,0
21,638.92,0,1,0,0.09280795719328931,196.98857406324572,0
12,827.83,0,0,0,0.17444827918581482,124.25909719089326,0
7,442.95,0,0,0,0.40063736740035916,61.834252619730655,0
13,113.84,0,1,0,0.1502080827799068,180.1594994877827,0
6,307.48,0,0,0,0.08577181576430436,76.94595835467233,0
18,128.43,0,0,0,0.13798397054361786,339.34542932544434,0
1,4823.39,1,3,0,0.5697615524091079,9.789556637246548,1
4,230.28,0,0,0,0.06064479900816977,35.653428555795685,0
13,214.24,0,0,0,0.3168050318607503,202.36619385615384,0
15,681.45,0,0,0,0.030621489003303207,20.0711068962154,0
2,173.65,0,0,0,0.20461734361389988,146.5965520506549,0
15,101.64,0,0,0,0.013396007942482779,29.773708500095793,0
11,218.71,0,0,0,0.09129714145714686,362.80736548690425,0
3,1857.6,1,8,0,0.9020755861156933,20.3007117828945,1
15,364.41,0,1,0,0.14373508708180552,14.422827873648394,0
15,663.53,0,1,0,0.10797893471564951,150.06476880628955,0
17,389.19,0,0,0,0.08803633216165517,212.0325953612507,0
6,613.56,1,0,0,0.07829488012729391,346.6952413613202,0
23,82.67,0,0,0,0.2223650972921535,242.71946712292043,0
17,259.45,0,0,0,0.45605264019501535,10.266855035257759,0
18,471.09,0,0,0,0.13210491063547003,69.44698561690915,0
19,1189.23,0,0,0,0.19323012076460355,720.7871134381999,0
17,678.73,0,0,0,0.2585217119713445,212.637243758719,0
7,468.67,0,0,0,0.021173359045648994,212.22066379745792,0
22,72.18,0,0,0,0.40675886495728447,435.49585068715305,0
11,446.24,0,0,0,0.0339464443062747,8.116684894007468,0
7,2036.91,0,0,0,0.04245975612154945,39.593095079606265,0
8,226.44,0,1,0,0.21796612837134274,24.550848127157344,0
0,4823.39,1,2,0,0.7582120175320003,4.369592180102123,1
23,4823.39,1,4,0,0.7712937655403523,3.1549882532698357,1
15,215.44,0,0,0,0.10445710629315146,352.80174993648177,0
12,203.28,0,0,0,0.12467768798872268,169.60588648781757,0
12,269.71,0,0,0,0.07878804743918733,224.84845804385589,0
19,179.78,0,0,0,0.23218565601044638,866.3004931541959,0
17,253.61,0,0,0,0.1428515658629206,85.64261356376863,0
16,2025.34,1,0,0,0.1871466785488124,265.77796821565084,0
10,186.15,0,0,0,0.14786436631308958,308.92409369764795,0
12,571.75,0,2,0,0.07757509187274887,375.83848991573603,0
12,551.39,0,2,0,0.0914874011496027,296.5851572733574,0
19,437.87,0,1,0,0.08544314684616795,124.06028390126377,0
10,301.48,0,1,0,0.10430807717956651,70.1418879270459,0
16,193.59,0,0,1,0.04981958358764208,211.2987810964302,0
16,342.33,0,0,0,0.40533165826354794,32.32945916461476,0
14,315.04,0,0,0,0.2431377507901546,31.079498538843804,0
9,235.78,0,0,0,0.0761626780660179,162.24188561747468,0
9,187.99,0,0,0,0.13465961670187188,379.020134039472,0
9,830.66,0,0,1,0.060449781656632146,94.78410210516307,0
14,206.47,0,0,0,0.018066363136599473,49.786289731346564,0
12,373.43,0,0,0,0.05825388256070659,5.268344215995493,0
7,778.78,0,0,0,0.05554458202533013,60.460673497935645,0
21,1088.39,0,0,0,0.05877462830326567,67.59384302005643,0
13,342.96,0,1,0,0.07906500426372154,4.796079318351374,0
13,391.88,0,1,0,0.0829581679087728,167.41786576268518,0
15,1479.55,0,0,0,0.30834187144559344,71.25407971094805,0
17,2449.08,0,0,0,0.007891379294395729,228.85915717914736,0
3,348.95,0,1,0,0.13784190911957686,155.29545655740424,0
16,217.63,0,0,0,0.18120566703339028,53.541117679897795,0
14,313.8,0,0,0,0.08862500260003893,6.0048886900392,0
9,118.17,0,1,0,0.19964583875661845,52.5943473088721,0
15,174.71,0,0,0,0.06488589022354174,478.681772277862,0
7,273.51,0,0,0,0.3390822609528035,144.2233521801707,0
11,1678.08,0,0,0,0.1893313852351752,80.80491012816942,0
23,594.8,0,1,0,0.09649154602989085,62.266801378911964,0
22,8974.44,1,2,1,0.9313496336213776,0.1,1
15,366.34,0,0,0,0.08816932638643565,3.3628430043298283,0
15,1362.86,0,0,0,0.028934001729615907,36.03693050000688,0
16,1449.78,0,0,0,0.1826292525376668,141.468965108456,0
9,299.72,0,0,0,0.46293921159522966,5.000918811970349,0
14,121.82,0,0,0,0.10045263747509171,271.04416757619725,0
18,409.98,1,0,0,0.03353017480667527,282.3526470367246,0
5,4823.39,1,4,1,0.7207024372046033,5.327873756529741,1
16,188.5,1,0,0,0.4576745496812063,37.237754396786045,0
8,343.3,1,0,0,0.379350382632266,3.5807534837313124,0
9,294.27,0,1,0,0.023080917820303245,153.092604676569,0
12,1126.2,1,0,0,0.03163282505569349,45.64101415640135,0
19,90.19,0,0,0,0.13899394707141635,439.08344136568763,0
12,46.63,1,1,0,0.177390719889717,87.30423107655896,0
10,62.11,1,0,0,0.2610004595917376,122.00321447522388,0
16,206.41,0,0,0,0.00829620631914452,15.452795392438398,0
18,1167.13,0,0,1,0.018764789117263234,103.98602454735061,0
13,159.43,0,0,0,0.1387306600894925,5.79114943140115,0
21,172.48,0,1,0,0.11219199263141044,70.07627523610287,0
19,572.51,1,0,0,0.061372441716299846,169.00033033086422,0
12,305.03,1,0,0,0.27001380330756203,109.15070842099047,0
3,273.7,0,1,0,0.16793870216219073,86.98804200458284,0
11,112.16,0,2,1,0.11975982271177842,334.7111394816922,0
7,225.03,0,2,0,0.14244627200885127,839.2381081654701,0
12,732.84,0,0,0,0.2698490947602358,420.305328529432,0
12,5210.92,0,1,0,0.0881038706408968,144.39250556719142,0
12,365.32,0,2,0,0.16085506535691416,250.53395472275773,0
15,139.84,0,0,0,0.09695232379871278,37.98476599338725,0
16,1028.2,0,0,0,0.2743553422102901,26.578100561074116,0
7,108.07,1,0,0,0.10921204581942648,62.821174126108964,0
16,377.78,1,1,0,0.2047678178128708,368.67792088736877,0
19,545.46,0,1,0,0.11148302289156414,283.7623388405162,0
13,655.92,0,1,0,0.0075987955214124004,1.6166630713194645,0
7,842.17,0,0,0,0.48737898451501016,210.17746557301942,0
21,298.12,0,0,0,0.1793182170569827,382.8039034456374,0
13,138.2,0,1,0,0.2117362351955651,135.0246908144273,0
15,394.27,0,0,0,0.2238994390164187,510.90428490572486,0
12,32.2,0,0,0,0.031733634065414545,76.78270204542554,0
0,230.7,1,0,0,0.01770544407940954,208.25201363791075,0
15,449.36,0,0,0,0.07074920000176226,36.31712293102408,0
13,270.33,0,1,0,0.38224330524600664,249.43930711651788,0
14,307.38,1,0,0,0.16518527167561087,3.8393435157256985,0
12,2047.63,0,0,0,0.13805930187816884,66.17994046661336,0
16,254.66,0,0,0,0.1293198647400592,196.1395925385433,0
4,601.42,0,2,0,0.14077285255079255,64.46882389261636,0
5,2774.08,0,0,0,0.09333971505542837,73.09632231349704,0
15,313.56,0,0,0,0.019806646625696863,254.93280514841905,0
16,220.6,0,0,0,0.20010810814870103,10.122080037917444,0
5,3072.86,0,0,0,0.09192076693817497,291.6611353851589,0
0,1857.6,0,1,0,0.7177333778536289,4.267573191674855,1
16,312.22,0,0,0,0.08399556713631658,44.10055199888642,0
20,354.64,0,0,0,0.17715570377481374,414.8273832832381,0
8,1517.66,0,0,0,0.017196183976995662,58.243031569019074,0
1,1857.6,0,4,0,0.8820058086049505,39.79702936293759,1
15,775.62,0,0,0,0.13126495399246016,439.9287842049958,0
16,164.07,0,0,0,0.1878299980653592,285.54009355723224,0
13,1803.97,0,1,0,0.032370945985432456,611.815578165722,0
19,680.38,0,0,0,0.07008619627886764,153.37288542794886,0
23,243.68,1,0,0,0.15860231104603362,132.4368105632255,0
13,102.36,0,0,0,0.06952103590120531,476.73366896352815,0
23,8974.44,1,3,0,0.8014636102510043,4.972645192987736,1
14,941.77,0,0,0,0.09967242449406452,238.21941340305415,0
13,1287.49,0,0,0,0.13705514684169354,97.52069450193247,0
12,1366.31,0,0,0,0.10562686694643776,8.487516052903354,0
18,157.95,0,0,0,0.19740043351885606,1.9028087631750115,0
7,1766.01,0,1,0,0.13581438695840764,118.02101452490376,0
7,81.03,0,0,0,0.2424202344932783,503.3081657098735,0
6,866.36,0,0,0,0.036720558383948144,36.84666918779391,0
13,290.01,0,0,0,0.11685127730527481,50.86755941181251,0
15,654.88,0,1,0,0.41106340865641366,80.38065012604112,0
13,55.18,0,0,0,0.2625392667871384,74.06124541345883,0
9,926.62,0,0,0,0.19993529943539154,321.07644811839543,0
15,212.49,0,1,0,0.175235107913546,75.40132424894944,0
4,690.24,0,0,0,0.25432932039269546,210.66497349047992,0
15,62.17,1,1,0,0.12138838103127983,148.36798830331495,0
17,87.12,0,1,0,0.26353965317595346,295.25723508882015,0
22,4823.39,1,2,0,0.9167304080899933,0.8065238819659314,1
6,2124.33,0,0,0,0.5250224834343757,194.50528043025068,0
17,1380.99,0,1,0,0.18307790472524635,339.8599343849015,0
18,718.87,0,0,0,0.13992473025217783,254.264993773721,0
6,189.25,0,0,0,0.35048048459444897,34.211080392670205,0
12,205.04,0,0,0,0.028169353423950428,49.1472288013649,0
16,588.97,0,0,0,0.1677544368120829,155.81693985877777,0
14,2650.89,0,0,0,0.0457389374256328,354.51162785451453,0
12,325.1,0,0,0,0.019321835563025882,10.102352544977753,0
17,72.51,1,0,0,0.2339482425665154,100.17072702848974,0
17,687.78,0,1,0,0.3456434255315594,347.3721696060315,0
1,485.73,0,1,0,0.04469147678243544,148.86267145576412,0
22,1085.9,0,0,0,0.04580272662124319,51.239820858845775,0
17,1982.04,0,0,0,0.27872874528090247,109.67858212205873,0
18,150.36,0,0,0,0.26584531956250146,146.12307298250172,0
12,430.18,0,0,0,0.049814498858496176,77.21519302344964,0
16,255.38,0,0,0,0.06433516671789967,159.6734063704115,0
4,237.75,1,0,0,0.06949135795000108,478.7273318166394,0
12,71.75,0,0,0,0.19060219517974633,357.7154166484926,0
6,145.29,0,0,0,0.29295747277661643,3.651092787533689,0
21,1898.29,0,0,0,0.11465585097161966,655.8029705878247,0
3,345.66,0,0,0,0.0039012197566458125,630.8135613063125,0
12,600.45,0,0,0,0.24789268880435594,272.79811210744884,0
2,4823.39,1,0,0,0.7936987188028245,0.38940619523666425,1
20,34.9,0,0,0,0.10954255686328762,399.1191076427315,0
23,1375.87,0,0,0,0.0962509025929573,40.51004802959473,0
18,1536.62,0,0,0,0.1347327394593805,138.6650557002423,0
14,53.96,0,0,0,0.3131041446182094,19.71661519342783,0
9,659.85,0,1,0,0.2519798133923661,73.40000656888978,0
5,153.7,0,0,1,0.03944497280763722,108.01112116209636,0
20,742.25,0,1,0,0.33123787463719445,68.6657797519114,0
7,827.37,0,0,0,0.09817578780628881,91.92062415564723,0
13,901.61,0,1,0,0.1335846697368667,19.416013176442384,0
21,416.77,1,0,0,0.07248949955260721,124.59401818659484,0
7,612.85,0,0,0,0.07953223615865103,402.04981933789884,0
17,25622.89,0,1,0,0.037158133127031256,79.41331575761104,0
14,1012.91,0,0,1,0.17171565695790536,714.7926350071093,0
12,386.07,0,1,0,0.11047487768201382,36.27924726325115,0
12,213.65,1,1,0,0.21651457041775132,1.0,0
15,1375.63,0,0,0,0.2514892390398343,12.072334685208217,0
11,360.42,0,0,0,0.0206925745261177,180.5680153159048,0
17,63.29,0,0,0,0.27682119197195637,718.9168710065745,0
22,277.57,0,0,0,0.23161964612163946,89.41868213179208,0
16,445.98,0,0,0,0.32135759279786824,65.85417685408959,0
23,297.23,0,0,0,0.3392524966368122,158.34631140376098,0
16,924.08,1,0,1,0.008523445113721934,317.6655596572189,0
18,336.18,0,1,0,0.0061528314004750005,346.6928087657748,0
15,408.17,0,0,0,0.13748957699942474,78.87216386382518,0
15,388.11,0,0,0,0.12118919978679597,154.14913425151707,0
18,181.8,0,0,0,0.008909390962413406,149.25629348249257,0
22,139.75,0,0,0,0.07127618958887014,536.1106087193322,0
15,536.24,0,1,0,0.20465320685750968,164.7590531743028,0
10,1088.81,0,0,0,0.15010518296965925,268.61631649230156,0
23,411.48,0,1,0,0.2011252229226454,107.0082512297564,0
9,184.48,0,0,0,0.14928562474364065,44.28089323300749,0
13,138.64,0,0,0,0.3419315247851443,127.22595851094216,0
9,245.34,0,0,0,0.21829949864982623,277.75011304094704,0
9,262.27,0,0,0,0.14055848195802154,42.733230781062886,0
16,3834.93,0,1,1,0.2993018389765262,107.09934394406784,0
9,2858.06,1,0,0,0.06527640931754196,152.32108861627802,0
11,288.58,1,0,0,0.03653803208944575,77.04065894050831,0
20,1980.82,0,0,0,0.06335282289326175,179.51817961708622,0
16,181.99,0,1,0,0.170679954405906,2.5061990537210055,0
18,121.25,0,0,0,0.1688105200590411,97.80476743226818,0
8,160.84,0,0,0,0.02419142284451494,39.31931088333072,0
